ticker,date,open,high,low,close,daily_return,price_range,price_range_pct,ma_7,ma_30,volatility_7d
COIN,2023-04-21,61.08,61.45,58.705,59.04,-0.02413223140495868,2.7450000000000045,4.494106090373289,65.40285714285714,66.195,0.028759647613284207
COIN,2023-04-24,58.96,59.09,54.08,54.75,-0.07266260162601623,5.010000000000005,8.497286295793767,63.37428571428571,66.23866666666666,0.03002208409206988
COIN,2023-04-25,55.71,56.09,53.624,55.55,0.014611872146118587,2.466000000000001,4.426494345718903,61.32285714285714,66.118,0.030198315689788806
COIN,2023-04-26,59.51,59.51,53.6,53.89,-0.02988298829882985,5.909999999999997,9.931104016131737,59.347142857142856,65.826,0.030207891147285334
COIN,2023-04-27,54.67,55.7227,53.58,54.17,0.0051957691593989,2.142700000000005,3.9193341869398295,57.47714285714285,65.48266666666667,0.03213405746002858
COIN,2023-04-28,53.65,54.52,52.17,53.79,-0.007014952925973872,2.3500000000000014,4.380242311276797,55.955714285714286,65.01633333333334,0.03267751963163395
COIN,2023-05-01,53.17,54.38,48.45,50.14,-0.0678564788994237,5.93,11.152905773932668,54.47571428571428,64.18833333333333,0.03398738006305973
COIN,2023-05-02,50.2,52.14,48.26,51.32,0.02353410450737936,3.8800000000000026,7.72908366533865,53.372857142857136,63.39433333333333,0.03884346619870421
COIN,2023-05-03,50.15,51.6,48.31,48.49,-0.05514419329696019,3.289999999999999,6.5603190428713845,52.47857142857142,62.211,0.035216371758186524
COIN,2023-05-04,48.72,50.47,47.6501,49.22,0.015054650443390383,2.819899999999997,5.7879720853858725,51.57428571428572,61.28033333333334,0.03528221957731884
COIN,2023-05-05,54.045,58.58,53.75,58.24,0.18325883787078423,4.829999999999998,8.936996946988616,52.19571428571429,61.01166666666667,0.08240244325173009
COIN,2023-05-08,55.9,58.8,54.61,58.1,-0.0024038461538461453,4.189999999999998,7.4955277280858645,52.75714285714286,60.68733333333333,0.08258549703660345
COIN,2023-05-09,57.9,60.24,56.59,60.21,0.03631669535283999,3.6499999999999986,6.30397236614853,53.674285714285716,60.60966666666666,0.08247876833433092
COIN,2023-05-10,61.45,63.75,59.89,62.64,0.04035874439461873,3.8599999999999994,6.2815296989422285,55.46,60.59633333333333,0.07310167060638195
COIN,2023-05-11,62.41,63.11,59.77,60.35,-0.0365581098339719,3.3399999999999963,5.351706457298504,56.75,60.431333333333335,0.07796072503214879
COIN,2023-05-12,60.89,61.13,56.77,57.34,-0.04987572493786241,4.359999999999999,7.160453276400065,58.01428571428572,60.20399999999999,0.07706891925418023
COIN,2023-05-15,58.4,61.3,57.2,60.77,0.05981862574119279,4.099999999999994,7.02054794520547,59.66428571428571,59.977333333333334,0.07780558715525301
COIN,2023-05-16,58.68,60.1099,57.1433,57.88,-0.04755636004607533,2.9665999999999997,5.0555555555555545,59.61285714285714,59.78633333333334,0.04585750821226446
COIN,2023-05-17,57.49,61.305,57.3,61.04,0.05459571527297857,4.005000000000003,6.966428944164206,60.03285714285715,59.73633333333333,0.050210582107761074
COIN,2023-05-18,60.47,61.7,58.6,60.26,-0.012778505897771963,3.1000000000000014,5.126509012733589,60.04,59.719,0.04903674881372059
COIN,2023-05-19,60.57,61.47,56.59,56.78,-0.057749751078659095,4.8799999999999955,8.056793792306415,59.20285714285715,59.56366666666667,0.04997191419183228
COIN,2023-05-22,56.89,61.1,55.9,61.07,0.07555477280732648,5.200000000000003,9.140446475654777,59.305714285714295,59.394999999999996,0.05837494479895691
COIN,2023-05-23,61.0,63.25,58.67,59.1,-0.032258064516129004,4.579999999999998,7.508196721311472,59.55714285714286,59.025333333333336,0.056041169176675086
COIN,2023-05-24,57.78,58.97,56.6,58.36,-0.01252115059221659,2.3699999999999974,4.101765316718583,59.212857142857146,58.70933333333333,0.05081605502658853
COIN,2023-05-25,58.56,59.14,55.88,56.87,-0.02553118574366009,3.259999999999998,5.566939890710379,59.06857142857143,58.306666666666665,0.04833981036924784
COIN,2023-05-26,56.86,58.91,56.63,56.92,0.0008791981712679142,2.279999999999994,4.009848751319018,58.480000000000004,57.87366666666666,0.04176174044265746
COIN,2023-05-30,60.1,63.38,59.23,61.17,0.07466619817287423,4.150000000000006,6.905158069883536,58.61000000000001,57.65533333333334,0.05226971771325187
COIN,2023-05-31,59.3,62.59,59.212,62.2,0.01683831943763292,3.378,5.696458684654301,59.38428571428572,57.48666666666667,0.044824591468607386
COIN,2023-06-01,61.8,66.3599,60.67,63.57,0.022025723472668846,5.689899999999994,9.20695792880258,59.74142857142857,57.45766666666667,0.03632230979932233
COIN,2023-06-02,65.11,65.2236,62.0011,64.55,0.01541607676577006,3.2225000000000037,4.949316541237911,60.52,57.592666666666666,0.03211324659883157
COIN,2023-06-05,63.38,64.4431,55.81,58.705,-0.0905499612703331,8.633099999999999,13.621173871883874,60.56928571428572,57.581500000000005,0.050672611237955516
COIN,2023-06-06,47.1,52.38,46.43,51.61,-0.12085852993782475,5.950000000000003,12.632696390658179,59.81785714285714,57.47683333333334,0.06884449242727636
COIN,2023-06-07,53.285,54.0,51.7,53.26,0.03197054834334434,2.299999999999997,4.316411748146753,59.295,57.400499999999994,0.07076410716251517
COIN,2023-06-08,52.21,55.05,51.9647,54.9,0.03079233946676685,3.0852999999999966,5.909404328672661,58.39928571428571,57.43416666666667,0.0639147350634521
COIN,2023-06-09,55.0,57.4199,52.4827,53.28,-0.02950819672131144,4.937199999999997,8.976727272727269,57.125,57.4045,0.06263829107303807
COIN,2023-06-12,52.53,52.93,50.1,50.56,-0.05105105105105101,2.8299999999999983,5.387397677517606,55.26642857142857,57.29683333333333,0.06050011795357153
COIN,2023-06-13,51.8,52.66,50.52,52.4,0.03639240506329111,2.1399999999999935,4.131274131274119,53.53071428571428,57.372166666666665,0.06359607695903892
COIN,2023-06-14,52.81,54.79,51.56,53.9,0.028625954198473247,3.229999999999997,6.116265858738869,52.84428571428571,57.45816666666666,0.0597540019173299
COIN,2023-06-15,52.71,54.58,50.93,54.25,0.006493506493506551,3.6499999999999986,6.924682223487001,53.22142857142857,57.650166666666664,0.03469162241141298
COIN,2023-06-16,55.41,56.28,53.9,55.59,0.024700460829493176,2.3800000000000026,4.295253564338572,53.55428571428571,57.8625,0.03394376310714028
COIN,2023-06-20,55.9,57.94,53.63,57.09,0.02698327037236914,4.309999999999995,7.710196779964214,53.867142857142866,57.82416666666666,0.03351983770882025
COIN,2023-06-21,58.9,59.24,56.8201,58.1,0.01769136451217368,2.4199000000000055,4.10848896434636,54.55571428571428,57.82416666666667,0.029694260405850315
COIN,2023-06-22,58.98,59.28,55.1,57.49,-0.010499139414802072,4.18,7.087148185825703,55.54571428571428,57.73350000000001,0.015909808078456638
COIN,2023-06-23,56.85,61.89,55.75,61.47,0.0692294312054269,6.140000000000001,10.800351802990328,56.84142857142857,57.6945,0.0245278781003199
COIN,2023-06-26,64.7825,66.16,61.0,61.94,0.007646006181877274,5.159999999999997,7.965114035426228,57.99000000000001,57.747499999999995,0.025047458910788804
COIN,2023-06-27,63.8,70.3725,62.84,69.89,0.12835001614465624,7.532499999999999,11.8064263322884,60.22428571428572,58.16583333333334,0.04676556078893598
COIN,2023-06-28,69.0,74.3107,69.0,70.75,0.012305050794104933,5.310699999999997,7.696666666666663,62.39,58.49850000000001,0.04756887169912428
COIN,2023-06-29,72.03,74.1781,70.8294,72.43,0.02374558303886931,3.348699999999994,4.649035124253775,64.58142857142857,58.9835,0.04768627539674024
COIN,2023-06-30,73.8,74.97,68.15,71.55,-0.012149661742372087,6.819999999999993,9.24119241192411,66.50285714285714,59.33383333333334,0.050776873604815254
COIN,2023-07-03,73.2,80.845,73.01,79.93,0.11712089447938512,7.834999999999994,10.703551912568297,69.70857142857143,59.9895,0.055943935598938226
COIN,2023-07-05,76.9,79.93,76.16,78.35,-0.019767296384336497,3.7700000000000102,4.90247074122238,72.11999999999999,60.7085,0.06062059359178745
COIN,2023-07-06,78.05,78.4625,74.52,78.1,-0.0031908104658583403,3.9425000000000097,5.0512491992312745,74.42857142857143,61.27616666666667,0.06161789413683276
COIN,2023-07-07,78.15,81.19,77.6202,78.72,0.00793854033290664,3.5698000000000008,4.567882277671146,75.68999999999998,61.930166666666665,0.04614479040792172
COIN,2023-07-10,79.08,81.37,76.55,81.21,0.031631097560975485,4.820000000000007,6.0950935761254526,77.1842857142857,62.691833333333335,0.046325038552536946
COIN,2023-07-11,80.49,92.15,80.49,89.15,0.09777121044206405,11.66000000000001,14.486271586532503,79.57285714285715,63.76783333333333,0.05479486567746739
COIN,2023-07-12,89.0,89.07,84.45,85.95,-0.03589455973079081,4.61999999999999,5.191011235955045,81.63000000000001,64.7355,0.05854240182092907
COIN,2023-07-13,85.345,109.21,83.42,107.0,0.24490983129726573,25.789999999999992,30.218524811060977,85.49714285714286,66.26316666666666,0.09776846125953526
COIN,2023-07-14,106.68,114.43,101.22,105.31,-0.015794392523364453,13.210000000000008,12.382827146606681,89.34857142857143,67.70016666666668,0.09733224886754738
COIN,2023-07-17,104.57,109.48,103.5,105.55,0.002278985851296156,5.980000000000004,5.71865735870709,93.27,69.0995,0.09688526160904913
COIN,2023-07-18,104.5,109.85,101.9,104.59,-0.009095215537659795,7.949999999999989,7.607655502392334,96.96571428571428,70.43416666666667,0.0982502257654649
COIN,2023-07-19,107.31,111.063,105.081,110.15,0.053159957930968504,5.981999999999999,5.574503774112384,101.1,72.14900000000002,0.09809461567163008
COIN,2023-07-20,109.26,111.88,100.37,101.26,-0.08070812528370408,11.509999999999991,10.534504850814562,102.83,73.804,0.10594129860619089
COIN,2023-07-21,102.57,104.334,98.71,100.82,-0.004345249851866573,5.624000000000009,5.483084722628458,104.9542857142857,75.38933333333333,0.10368033705457988
COIN,2023-07-24,99.23,100.39,95.7001,98.85,-0.019539773854393983,4.689899999999994,4.726292451879466,103.79,76.85433333333334,0.0393586792710349
COIN,2023-07-25,99.34,102.59,97.63,97.68,-0.011836115326251728,4.960000000000008,4.9929534930541655,102.7,78.33433333333333,0.03929962924794711
COIN,2023-07-26,97.37,101.32,97.2774,99.75,0.021191646191646152,4.042599999999993,4.151792133100537,101.87142857142858,79.974,0.04090288145559079
COIN,2023-07-27,102.59,102.725,91.8,92.69,-0.07077694235588972,10.924999999999997,10.649186080514667,100.17142857142858,81.317,0.04746853347132165
COIN,2023-07-28,94.8,96.92,93.55,94.76,0.022332506203474045,3.3700000000000045,3.55485232067511,97.97285714285715,82.679,0.04095233485832888
COIN,2023-07-31,94.75,100.2,94.59,98.61,0.04062895736597705,5.609999999999999,5.9208443271767806,97.5942857142857,84.15766666666667,0.0366909702358863
COIN,2023-08-01,95.88,95.95,89.23,94.15,-0.04522867863299862,6.719999999999999,7.008760951188986,96.64142857142858,85.443,0.04000901054132563
COIN,2023-08-02,91.45,95.4111,88.05,90.43,-0.03951141795007962,7.3611000000000075,8.04931656642975,95.43857142857142,86.55433333333333,0.04156501154089097
COIN,2023-08-03,89.0,93.44,88.46,90.75,0.003538648678535816,4.980000000000004,5.595505617977532,94.44857142857144,87.64266666666667,0.041972293960936075
COIN,2023-08-04,89.0,94.29,86.7,87.31,-0.03790633608815419,7.590000000000003,8.528089887640453,92.67142857142858,88.63666666666667,0.04064822098430721
COIN,2023-08-07,87.2,87.3,82.0901,85.96,-0.015462146374985775,5.20989999999999,5.974655963302741,91.71000000000001,89.453,0.03344694784002361
COIN,2023-08-08,87.09,88.985,84.55,88.04,0.02419730107026541,4.435000000000002,5.092433115168219,90.75,90.32300000000001,0.033755529351347985
COIN,2023-08-09,88.53,88.9,84.08,84.34,-0.042026351658337124,4.820000000000007,5.444482096464483,88.71142857142857,90.80466666666668,0.026860994367272413
COIN,2023-08-10,85.0,88.49,82.51,83.39,-0.011263931705003616,5.97999999999999,7.035294117647046,87.17428571428572,91.22600000000001,0.02491462942077387
COIN,2023-08-11,82.06,83.48,80.47,81.01,-0.028540592397169884,3.010000000000005,3.668047769924452,85.82857142857142,91.51199999999999,0.023565109588080856
COIN,2023-08-14,80.04,81.99,78.91,80.81,-0.002468831008517469,3.0799999999999983,3.848075962018988,84.40857142857143,91.82066666666668,0.02286136151897732
COIN,2023-08-15,81.15,83.1,79.1101,79.18,-0.020170770944190064,3.9898999999999916,4.916697473813914,83.24714285714286,91.79566666666666,0.020959789110821112
COIN,2023-08-16,82.51,82.85,77.8,79.0,-0.0022733013387219447,5.049999999999997,6.120470246030781,82.25285714285714,91.81733333333334,0.021361456415090446
COIN,2023-08-17,78.38,79.1846,75.4,75.56,-0.04354430379746832,3.7845999999999975,4.8285276856340875,80.47,91.73266666666667,0.017297597360531262
COIN,2023-08-18,72.34,75.25,72.25,73.19,-0.031365802011646404,3.0,4.147083218136577,78.87714285714286,91.54833333333335,0.015569004356883919
COIN,2023-08-21,73.25,76.0299,72.1014,75.28,0.028555813635742666,3.9284999999999997,5.363139931740614,77.71857142857142,91.35066666666668,0.024169395009323493
COIN,2023-08-22,76.69,77.46,74.02,74.9,-0.005047821466524938,3.4399999999999977,4.485591341765547,76.8457142857143,90.87566666666666,0.023476798999888603
COIN,2023-08-23,74.35,78.17,74.07,77.78,0.03845126835781043,4.1000000000000085,5.5144586415602,76.41285714285713,90.60333333333332,0.030089841600191933
COIN,2023-08-24,77.76,78.0372,73.38,73.66,-0.0529699151452816,4.657200000000003,5.989197530864201,75.62428571428572,89.49199999999999,0.034990397776498254
COIN,2023-08-25,74.32,75.59,72.41,74.26,0.008145533532446514,3.180000000000007,4.278794402583433,74.94714285714285,88.45700000000001,0.03557771482653176
COIN,2023-08-28,74.57,74.71,73.05,73.71,-0.00740640991112318,1.6599999999999966,2.2260962853694473,74.68285714285715,87.39566666666668,0.03205038501390836
COIN,2023-08-29,73.5,86.26,73.17,84.7,0.14909781576448267,13.090000000000003,17.809523809523814,76.32714285714285,86.73266666666667,0.063077870033919
COIN,2023-08-30,83.56,86.5,82.5743,83.83,-0.010271546635183038,3.925700000000006,4.698061273336532,77.54857142857144,85.85533333333333,0.06417366337757775
COIN,2023-08-31,84.43,84.57,78.9,79.6,-0.05045926279374935,5.6699999999999875,6.715622409096278,78.22,85.13333333333334,0.06891124849955996
COIN,2023-09-01,80.0,80.35,77.15,77.99,-0.020226130653266283,3.1999999999999886,3.9999999999999853,78.25,84.37233333333333,0.06853436108260408
COIN,2023-09-05,78.0,79.29,76.28,77.5,-0.006282856776509749,3.010000000000005,3.8589743589743652,78.79857142857144,83.66066666666667,0.0644098906252222
COIN,2023-09-06,77.38,79.97,76.75,78.04,0.006967741935483884,3.219999999999999,4.161281985009045,79.33857142857143,83.006,0.06441385757383329
COIN,2023-09-07,76.2682,82.07,75.4564,81.79,0.048052280881599074,6.613599999999991,8.67150398200035,80.49285714285713,82.40733333333333,0.06549356921530979
COIN,2023-09-08,81.64,82.69,80.35,82.09,0.003667930064800151,2.3400000000000034,2.8662420382165648,80.12,82.05400000000002,0.02987412230971399
COIN,2023-09-11,82.0,83.2,77.79,80.62,-0.017907175051772417,5.409999999999997,6.597560975609753,79.66142857142857,81.58266666666667,0.030274641318006966
COIN,2023-09-12,82.015,86.36,80.54,81.32,0.00868270900520951,5.819999999999993,7.096262878741685,79.90714285714286,81.00633333333333,0.022877860916259193
COIN,2023-09-13,81.89,83.15,79.6197,79.86,-0.01795376291195272,3.530300000000011,4.311026987422165,80.17428571428572,80.52999999999999,0.022501775989029013
COIN,2023-09-14,81.67,84.1,81.26,83.45,0.044953668920611145,2.839999999999989,3.4774090853434423,81.02428571428572,80.29733333333334,0.026692743598222896
COIN,2023-09-15,82.74,83.32,79.95,82.15,-0.015578190533253378,3.3699999999999903,4.072999758278935,81.61142857142856,80.01066666666667,0.028545527384543558
COIN,2023-09-18,83.8,84.3489,81.22,81.61,-0.006573341448569803,3.1289000000000016,3.733770883054895,81.58571428571429,79.82066666666667,0.02250369307939178
COIN,2023-09-19,82.15,82.4,77.77,78.13,-0.04264183310868774,4.63000000000001,5.636031649421801,81.02,79.55966666666667,0.02747007126475799
COIN,2023-09-20,78.62,80.59,76.56,76.67,-0.01868680404454104,4.030000000000001,5.125922157211907,80.4557142857143,79.18066666666667,0.02752452994066021
COIN,2023-09-21,74.38,75.1899,72.8601,74.42,-0.029346550149993433,2.3297999999999917,3.1322936273191613,79.47,78.85,0.0277052374832453
COIN,2023-09-22,75.49,75.95,70.81,70.96,-0.046492878258532766,5.140000000000001,6.808848854152869,78.19857142857143,78.43566666666668,0.030628260704143824
COIN,2023-09-25,69.91,72.36,69.63,71.75,0.011133032694475853,2.730000000000004,3.905020740952659,76.52714285714286,78.12700000000001,0.020261320738484308
COIN,2023-09-26,71.74,73.09,69.71,70.52,-0.017142857142857237,3.3800000000000097,4.711458042932827,74.86571428571428,77.784,0.020197887886003327
COIN,2023-09-27,72.72,73.48,69.95,71.52,0.01418037436188313,3.530000000000001,4.854235423542356,73.4242857142857,77.52866666666667,0.023916664854994208
COIN,2023-09-28,72.59,77.13,71.51,75.16,0.050894854586129856,5.61999999999999,7.742113238738105,72.99999999999999,77.40066666666667,0.032663835688292335
COIN,2023-09-29,76.75,77.4999,74.57,75.08,-0.001064395955295394,2.9299000000000035,3.8174592833876266,72.77285714285713,77.38466666666666,0.03211353147075009
COIN,2023-10-02,78.55,79.9494,74.4,75.31,0.0030633990410229295,5.5493999999999915,7.0647994907701985,72.89999999999999,77.45533333333333,0.029863476881164582
COIN,2023-10-03,74.34,75.65,71.75,72.48,-0.03757801088832824,3.9000000000000057,5.246166263115423,73.11714285714285,77.362,0.027546971751370594
COIN,2023-10-04,73.2,74.11,70.41,73.47,0.013658940397350827,3.700000000000003,5.054644808743173,73.36285714285714,77.31433333333334,0.027682048468966883
COIN,2023-10-05,73.53,75.48,72.1,74.62,0.01565264733905014,3.3800000000000097,4.596763225894206,73.94857142857143,77.209,0.026304354261596104
COIN,2023-10-06,72.475,78.95,72.3183,78.46,0.05146073438756349,6.631700000000009,9.150327699206636,74.93999999999998,77.369,0.031020688787276027
COIN,2023-10-09,76.52,80.06,76.5,79.1,0.008157022686719362,3.5600000000000023,4.652378463146893,75.50285714285714,77.53033333333333,0.026338603252664274
COIN,2023-10-10,79.0,82.0699,77.9728,79.62,0.006573957016434928,4.0970999999999975,5.186202531645566,76.15142857142857,77.72733333333332,0.02607569149555863
COIN,2023-10-11,79.265,80.4899,75.6,77.35,-0.028510424516453248,4.8899000000000115,6.16905317605502,76.44285714285715,77.48233333333334,0.029695340358612685
COIN,2023-10-12,77.04,77.181,74.45,75.19,-0.02792501616031029,2.7309999999999945,3.5449117341640637,76.83,77.19433333333333,0.027580613449691257
COIN,2023-10-13,75.0,75.19,72.1,73.43,-0.0234073680010638,3.0900000000000034,4.1200000000000045,76.82428571428571,76.98866666666667,0.029277266142265012
COIN,2023-10-16,77.61,79.3,73.355,75.21,0.02424077352580678,5.944999999999993,7.66009534853755,76.90857142857143,76.896,0.030194126745345023
COIN,2023-10-17,74.8,79.12,74.5,77.46,0.029916234543278852,4.6200000000000045,6.176470588235301,76.76571428571428,76.89466666666667,0.024885611024256602
COIN,2023-10-18,76.88,78.38,73.78,73.93,-0.045571908081590284,4.599999999999994,5.983350676378765,76.02714285714285,76.75766666666667,0.029284395972609713
COIN,2023-10-19,74.28,76.165,72.72,73.1,-0.01122683619640219,3.4450000000000074,4.6378567582121795,75.09571428571428,76.468,0.028443029006415904
COIN,2023-10-20,74.64,76.76,73.5,74.66,0.021340629274965828,3.260000000000005,4.367631296891754,74.71142857142857,76.22033333333333,0.029766972040300772
COIN,2023-10-23,75.5,80.73,72.42,77.21,0.03415483525314755,8.310000000000002,11.006622516556295,75.0,76.10666666666665,0.030906976611551083
COIN,2023-10-24,83.29,89.4,80.8891,82.07,0.06294521435047273,8.510900000000007,10.218393564653628,76.23428571428572,76.13166666666666,0.03500924690095017
COIN,2023-10-25,83.51,84.09,77.4,77.79,-0.052150603143657714,6.689999999999998,8.011016644713205,76.60285714285715,76.06266666666667,0.04316582656707516
COIN,2023-10-26,77.2,79.16,73.15,74.61,-0.04087929039722338,6.009999999999991,7.784974093264236,76.19571428571429,75.768,0.04479020403257267
COIN,2023-10-27,76.45,76.5,70.42,70.78,-0.05133360139391496,6.079999999999998,7.952910398953563,75.74571428571429,75.38899999999998,0.045714514192715834
COIN,2023-10-30,72.045,74.08,71.88,73.6,0.039841763209946146,2.200000000000003,3.053647026164207,75.81714285714285,75.12200000000001,0.04859647626268563
COIN,2023-10-31,73.6,77.47,73.56,77.12,0.04782608695652191,3.9099999999999966,5.312499999999996,76.16857142857144,75.08833333333334,0.05130964388283798
COIN,2023-11-01,77.42,79.41,75.87,77.81,0.008947095435684727,3.539999999999992,4.5724618961508545,76.25428571428571,75.12633333333333,0.04984944066350544
COIN,2023-11-02,81.71,84.8,80.81,84.6,0.0872638478344685,3.989999999999995,4.883123240729403,76.61571428571428,75.46566666666666,0.055336252769562555
COIN,2023-11-03,83.79,88.34,82.05,85.8,0.014184397163120588,6.290000000000006,7.506862394080446,77.76,75.96033333333334,0.04911987077899218
COIN,2023-11-06,86.815,89.27,84.09,86.37,0.006643356643356801,5.179999999999993,5.9667108218625735,79.44000000000001,76.44766666666666,0.04299173273036163
COIN,2023-11-07,86.2,89.49,84.3,89.07,0.03126085446335525,5.189999999999998,6.02088167053364,82.05285714285715,77.066,0.028395801194895563
COIN,2023-11-08,88.8,89.15,84.69,88.32,-0.008420343550016862,4.460000000000008,5.022522522522531,84.1557142857143,77.62599999999999,0.03225552504053613
COIN,2023-11-09,92.9,99.82,91.3686,92.86,0.05140398550724634,8.451399999999992,9.097308934337988,86.40428571428572,78.216,0.032669651411464815
COIN,2023-11-10,94.4,96.2185,91.8,92.92,0.0006461339651087084,4.418500000000009,4.68061440677967,88.56285714285714,78.81066666666668,0.03358577819205191
COIN,2023-11-13,91.78,93.2677,88.62,92.64,-0.0030133448127421802,4.6477,5.063957289169754,89.71142857142857,79.38833333333334,0.02128221341640082
COIN,2023-11-14,94.91,95.32,89.79,92.09,-0.005936960276338499,5.529999999999987,5.826572542408584,90.61,80.042,0.022460205865211285
COIN,2023-11-15,93.92,100.15,93.07,98.15,0.06580519057443812,7.0800000000000125,7.538330494037491,92.29285714285713,80.86466666666666,0.0305123659398887
COIN,2023-11-16,97.68,97.89,94.45,96.92,-0.012531839021905244,3.4399999999999977,3.521703521703519,93.41428571428573,81.60799999999999,0.03199033027986834
COIN,2023-11-17,97.0,99.43,94.9,99.05,0.021976888155179397,4.530000000000001,4.670103092783506,94.94714285714285,82.29433333333333,0.030704251828306318
COIN,2023-11-20,100.71,106.46,100.01,106.1,0.07117617364967188,6.449999999999989,6.404527852249021,96.83857142857143,83.19433333333333,0.03501369550534464
COIN,2023-11-21,104.0,106.059,101.34,105.49,-0.0057492931196984065,4.718999999999994,4.537499999999994,98.63428571428572,84.05666666666667,0.03567196138153474
COIN,2023-11-22,106.17,109.99,103.36,109.25,0.03564318892786056,6.6299999999999955,6.244701893190163,101.00714285714285,85.12000000000002,0.03470813536795073
COIN,2023-11-24,108.45,116.94,107.98,115.54,0.057574370709382316,8.959999999999994,8.261871830336554,104.35714285714286,86.465,0.033762540778331115
COIN,2023-11-27,112.58,121.46,112.183,119.77,0.03661069759390667,9.276999999999987,8.240362408953622,107.44571428571429,88.00966666666666,0.030764419760175084
COIN,2023-11-28,122.05,129.26,119.701,128.27,0.0709693579360442,9.558999999999997,7.83203605079885,111.92428571428572,89.77833333333334,0.02792431449039142
COIN,2023-11-29,127.82,131.42,126.3,127.82,-0.003508224838231988,5.11999999999999,4.005632921295565,116.03428571428572,91.45699999999998,0.0321809227537736
COIN,2023-11-30,126.06,127.14,118.4,124.72,-0.024252855578156707,8.739999999999995,6.933206409646196,118.6942857142857,93.15,0.03558543912674929
COIN,2023-12-01,126.39,134.33,125.88,133.76,0.07248236048749201,8.450000000000017,6.685655510720798,122.73285714285713,95.172,0.03697990021496827
COIN,2023-12-04,143.53,146.3,137.6,141.09,0.05479964114832536,8.700000000000017,6.0614505678255535,127.28142857142856,97.38633333333334,0.03773023969547078
COIN,2023-12-05,140.0,147.86,139.176,140.2,-0.006308030335247072,8.684000000000026,6.2028571428571615,130.80428571428573,99.486,0.03982105667133589
COIN,2023-12-06,142.5,143.44,134.115,134.63,-0.03972895863052772,9.324999999999989,6.543859649122799,132.92714285714285,101.238,0.04708037959682725
COIN,2023-12-07,131.02,138.48,130.17,136.19,0.011587313377404707,8.310000000000002,6.342543123187301,134.0585714285714,103.18466666666667,0.04083453163288658
COIN,2023-12-08,136.19,146.74,135.85,146.62,0.0765841838607828,10.890000000000015,7.9961818048314965,136.7442857142857,105.585,0.047349979734673024
COIN,2023-12-11,141.5,142.87,135.985,138.02,-0.058655026599372495,6.884999999999991,4.865724381625435,138.6442857142857,107.82633333333334,0.05410191501366736
COIN,2023-12-12,139.89,141.75,135.99,139.62,0.011592522822779339,5.759999999999991,4.117520909285862,139.48142857142858,110.027,0.048027895146507404
COIN,2023-12-13,139.62,150.65,137.15,150.46,0.07763930668958596,13.5,9.669101847872797,140.82,112.47166666666666,0.0523847444828256
COIN,2023-12-14,152.1,154.74,149.1,153.63,0.021068722584075328,5.640000000000015,3.7080867850098715,142.73857142857142,114.999,0.05195070787836797
COIN,2023-12-15,151.81,151.92,146.84,147.9,-0.03729740285100558,5.079999999999984,3.3462881233120245,144.6342857142857,117.109,0.05153572152600219
COIN,2023-12-18,144.81,155.01,144.0,153.43,0.037390128465179195,11.009999999999991,7.603066086596224,147.09714285714287,119.36333333333332,0.052199024162118864
COIN,2023-12-19,155.5,162.09,153.61,161.16,0.05038128136609532,8.47999999999999,5.453376205787775,149.17428571428573,121.85633333333334,0.04810435176113676
COIN,2023-12-20,164.73,169.48,160.07,161.86,0.004343509555721159,9.409999999999997,5.712377830389119,152.58,124.28266666666667,0.03664592600132876
COIN,2023-12-21,166.71,170.17,163.1,168.03,0.0381193624119609,7.069999999999993,4.240897366684657,156.63857142857142,126.93966666666667,0.036570188113473255
COIN,2023-12-22,169.77,178.695,167.9,175.48,0.04433732071653873,10.794999999999987,6.358602815574003,160.21285714285713,129.69366666666667,0.03062474331870233
COIN,2023-12-26,174.8,178.12,169.05,172.05,-0.019546387052655434,9.069999999999993,5.188787185354687,162.84428571428572,132.33133333333333,0.0345620836605904
COIN,2023-12-27,176.32,186.97,175.5,185.24,0.07666376053472823,11.469999999999999,6.50521778584392,168.17857142857142,135.418,0.031530139789167445
COIN,2023-12-28,179.31,187.39,177.75,186.36,0.006046210321744683,9.639999999999986,5.376164184931117,172.88285714285715,138.56033333333332,0.03300998120905727
COIN,2023-12-29,186.06,187.25,171.0,173.92,-0.06675252200042936,16.25,8.73374180371923,174.7057142857143,141.08599999999998,0.046904939631792646
COIN,2024-01-02,173.023,175.57,155.35,156.88,-0.09797608095676169,20.22,11.686307600723604,173.99428571428572,143.08466666666666,0.06287273428970239
COIN,2024-01-03,146.0,156.25,144.11,152.24,-0.029576746557878564,12.139999999999986,8.315068493150674,171.73857142857145,144.8576666666667,0.06071149455283786
COIN,2024-01-04,152.5,161.28,148.806,155.6,0.022070415133998766,12.47399999999999,8.179672131147534,168.89857142857142,146.5076666666667,0.05775456746324708
COIN,2024-01-05,152.67,157.69,151.09,153.98,-0.010411311053984629,6.599999999999994,4.32304971507172,166.31714285714287,148.124,0.057753256399192876
COIN,2024-01-08,157.8,161.379,146.51,159.42,0.035329263540719635,14.869,9.422686945500633,162.6285714285714,149.79633333333334,0.048234058085551076
COIN,2024-01-09,159.6,159.99,151.32,151.99,-0.04660644837536054,8.670000000000016,5.43233082706768,157.71857142857144,151.01133333333334,0.04756308787493154
COIN,2024-01-10,149.21,153.473,143.15,151.29,-0.004605566155668206,10.323000000000008,6.918437102070911,154.4857142857143,152.06199999999998,0.04477797867133717
