ticker,date,open,high,low,close
GOOGL,2023-07-19,124.6,125.18,121.8,122.03
GOOGL,2023-07-20,121.42,124.09,118.22,119.2
GOOGL,2023-07-21,120.62,120.99,118.73,120.02
GOOGL,2023-07-24,121.66,123.0,120.98,121.53
GOOGL,2023-07-25,121.36,123.145,121.02,122.21
GOOGL,2023-07-26,130.07,130.98,128.32,129.27
GOOGL,2023-07-27,131.67,133.24,128.79,129.4
GOOGL,2023-07-28,130.78,133.74,130.57,132.58
GOOGL,2023-07-31,132.73,133.525,131.775,132.72
GOOGL,2023-08-01,130.775,132.63,130.68,131.55
GOOGL,2023-08-02,129.45,130.09,127.56,128.38
GOOGL,2023-08-03,127.97,129.385,127.42,128.45
GOOGL,2023-08-04,129.28,131.51,127.91,128.11
GOOGL,2023-08-07,129.16,131.61,129.02,131.53
GOOGL,2023-08-08,130.62,131.51,129.545,131.4
GOOGL,2023-08-09,131.66,132.04,129.0,129.66
GOOGL,2023-08-10,131.32,132.05,129.45,129.69
GOOGL,2023-08-11,128.66,129.93,128.17,129.56
GOOGL,2023-08-14,129.39,131.37,128.96,131.33
GOOGL,2023-08-15,131.1,131.42,129.28,129.78
GOOGL,2023-08-16,128.7,130.281,127.865,128.7
GOOGL,2023-08-17,129.8,131.99,129.29,129.92
GOOGL,2023-08-18,128.51,129.25,126.382,127.46
GOOGL,2023-08-21,127.175,128.725,126.56,128.37
GOOGL,2023-08-22,128.51,130.278,128.32,129.08
GOOGL,2023-08-23,130.18,133.41,129.87,132.37
GOOGL,2023-08-24,133.95,134.25,129.57,129.78
GOOGL,2023-08-25,129.54,130.76,127.25,129.88
GOOGL,2023-08-28,131.31,132.54,130.14,131.01
GOOGL,2023-08-29,132.24,136.57,132.24,134.57
GOOGL,2023-08-30,134.78,136.275,134.07,135.88
GOOGL,2023-08-31,136.01,138.0,135.79,136.17
GOOGL,2023-09-01,137.455,137.455,134.85,135.66
GOOGL,2023-09-05,135.44,136.42,134.58,135.77
GOOGL,2023-09-06,136.02,136.53,133.665,134.46
GOOGL,2023-09-07,133.59,135.58,132.95,135.26
GOOGL,2023-09-08,134.91,136.66,134.85,136.38
GOOGL,2023-09-11,136.54,137.48,135.785,136.92
GOOGL,2023-09-12,136.26,136.87,135.19,135.34
GOOGL,2023-09-13,135.09,136.9,134.15,136.71
GOOGL,2023-09-14,137.6,138.695,136.24,138.1
GOOGL,2023-09-15,137.98,138.52,136.48,137.4
GOOGL,2023-09-18,136.61,139.16,136.61,138.21
GOOGL,2023-09-19,137.42,138.41,136.62,138.04
GOOGL,2023-09-20,138.08,138.08,133.62,133.74
GOOGL,2023-09-21,131.44,132.23,130.07,130.44
GOOGL,2023-09-22,130.76,132.025,129.6,130.25
GOOGL,2023-09-25,129.83,131.17,128.96,131.11
GOOGL,2023-09-26,129.77,130.365,127.22,128.565
GOOGL,2023-09-27,128.57,130.895,128.57,130.54
GOOGL,2023-09-28,129.84,133.3,129.79,132.31
GOOGL,2023-09-29,133.28,134.05,130.36,130.86
GOOGL,2023-10-02,131.21,134.42,131.17,134.17
GOOGL,2023-10-03,133.94,134.26,131.84,132.43
GOOGL,2023-10-04,132.79,135.57,132.53,135.24
GOOGL,2023-10-05,135.07,135.49,133.45,135.07
GOOGL,2023-10-06,134.01,138.155,134.01,137.58
GOOGL,2023-10-09,136.94,138.94,135.61,138.42
GOOGL,2023-10-10,138.5,139.72,137.33,138.06
GOOGL,2023-10-11,138.58,141.11,138.58,140.55
GOOGL,2023-10-12,141.05,141.22,138.26,138.97
GOOGL,2023-10-13,139.38,140.0,136.615,137.36
GOOGL,2023-10-16,138.17,139.63,137.99,139.095
GOOGL,2023-10-17,138.63,139.9,137.18,139.72
GOOGL,2023-10-18,139.445,140.72,137.38,137.96
GOOGL,2023-10-19,138.5,139.66,137.38,137.75
GOOGL,2023-10-20,137.33,137.87,135.08,135.6
GOOGL,2023-10-23,135.04,137.66,133.95,136.5
GOOGL,2023-10-24,137.83,139.36,137.42,138.81
GOOGL,2023-10-25,128.16,128.31,125.07,125.61
GOOGL,2023-10-26,123.27,124.33,121.27,122.28
GOOGL,2023-10-27,122.88,123.31,120.206,122.17
GOOGL,2023-10-30,123.21,125.4,122.75,124.46
GOOGL,2023-10-31,125.06,125.37,122.685,124.08
GOOGL,2023-11-01,124.07,126.49,123.715,126.45
GOOGL,2023-11-02,128.42,128.98,126.93,127.49
GOOGL,2023-11-03,128.02,129.525,127.86,129.1
GOOGL,2023-11-06,129.05,130.34,128.67,130.25
GOOGL,2023-11-07,130.71,131.91,129.88,130.97
GOOGL,2023-11-08,130.97,132.21,130.78,131.84
GOOGL,2023-11-09,131.96,132.55,130.065,130.24
GOOGL,2023-11-10,130.105,132.8,129.41,132.59
GOOGL,2023-11-13,131.78,132.59,131.25,132.09
GOOGL,2023-11-14,134.19,135.7,133.32,133.62
GOOGL,2023-11-15,134.87,135.03,133.57,134.62
GOOGL,2023-11-16,135.19,137.22,134.32,136.93
GOOGL,2023-11-17,136.0,136.06,133.65,135.31
GOOGL,2023-11-20,133.69,136.66,133.62,136.25
GOOGL,2023-11-21,136.29,137.18,135.96,136.97
GOOGL,2023-11-22,137.47,139.42,137.47,138.49
GOOGL,2023-11-24,138.03,138.13,135.99,136.69
GOOGL,2023-11-27,136.03,138.42,136.0,136.41
GOOGL,2023-11-28,136.08,137.25,135.422,137.2
GOOGL,2023-11-29,137.57,138.288,134.84,134.99
GOOGL,2023-11-30,135.05,135.55,131.28,132.53
GOOGL,2023-12-01,131.86,132.11,130.665,131.86
GOOGL,2023-12-04,129.88,130.03,127.9,129.27
GOOGL,2023-12-05,128.95,132.14,128.25,130.99
GOOGL,2023-12-06,131.44,131.84,129.875,130.02
GOOGL,2023-12-07,135.04,138.56,134.7,136.93
GOOGL,2023-12-08,134.2,136.4,134.025,134.99
GOOGL,2023-12-11,132.38,133.335,131.36,133.29
GOOGL,2023-12-12,131.81,133.0,131.26,132.52
GOOGL,2023-12-13,133.38,133.5,131.57,132.57
GOOGL,2023-12-14,133.38,133.72,129.685,131.94
GOOGL,2023-12-15,131.62,133.51,131.18,132.6
GOOGL,2023-12-18,132.63,137.148,132.43,135.8
GOOGL,2023-12-19,136.84,137.47,136.08,136.65
GOOGL,2023-12-20,138.97,141.695,138.065,138.34
GOOGL,2023-12-21,139.49,140.685,139.18,140.42
GOOGL,2023-12-22,140.77,141.99,140.71,141.49
GOOGL,2023-12-26,141.59,142.68,141.19,141.52
GOOGL,2023-12-27,141.59,142.08,139.886,140.37
GOOGL,2023-12-28,140.78,141.14,139.75,140.23
GOOGL,2023-12-29,139.63,140.36,138.78,139.69
GOOGL,2024-01-02,138.55,139.45,136.48,138.17
GOOGL,2024-01-03,137.25,139.63,137.08,138.92
GOOGL,2024-01-04,138.42,139.16,136.35,136.39
GOOGL,2024-01-05,136.745,137.156,135.15,135.73
GOOGL,2024-01-08,136.29,139.01,136.26,138.84
GOOGL,2024-01-09,138.5,141.485,138.15,140.95
GOOGL,2024-01-10,141.0,143.0,140.91,142.28
GOOGL,2024-01-11,143.49,145.22,140.635,142.08
GOOGL,2024-01-12,142.67,143.195,141.82,142.65
GOOGL,2024-01-16,142.0,144.35,141.45,142.49
GOOGL,2024-01-17,141.345,141.84,138.9,141.47
GOOGL,2024-01-18,142.05,144.21,141.99,143.48
GOOGL,2024-01-19,144.74,146.45,144.38,146.38
GOOGL,2024-01-22,147.1,148.39,145.84,145.99
GOOGL,2024-01-23,145.89,147.182,145.5,147.04
GOOGL,2024-01-24,148.54,149.855,148.1,148.7
GOOGL,2024-01-25,150.065,153.05,149.54,151.87
GOOGL,2024-01-26,151.1,152.535,151.01,152.185
GOOGL,2024-01-29,152.06,153.78,151.43,153.51
GOOGL,2024-01-30,152.8,153.62,151.185,151.46
GOOGL,2024-01-31,143.62,144.0,139.87,140.1
GOOGL,2024-02-01,142.12,143.06,140.79,141.16
GOOGL,2024-02-02,139.26,142.62,136.5,142.38
GOOGL,2024-02-05,142.82,145.47,142.78,143.68
GOOGL,2024-02-06,144.65,145.36,143.19,144.1
GOOGL,2024-02-07,144.76,145.615,143.925,145.54
GOOGL,2024-02-08,145.83,146.33,145.105,145.91
GOOGL,2024-02-09,146.68,149.44,146.18,149.0
GOOGL,2024-02-12,148.42,149.335,147.37,147.53
GOOGL,2024-02-13,144.92,146.67,143.69,145.14
GOOGL,2024-02-14,146.08,146.52,144.094,145.94
GOOGL,2024-02-15,143.14,143.52,140.46,142.77
GOOGL,2024-02-16,142.99,143.19,140.14,140.52
GOOGL,2024-02-20,139.655,142.08,139.49,141.12
GOOGL,2024-02-21,141.45,142.69,140.675,142.55
GOOGL,2024-02-22,144.93,145.0,142.8,144.09
GOOGL,2024-02-23,143.67,144.68,143.43,143.96
GOOGL,2024-02-26,142.14,142.44,137.39,137.57
GOOGL,2024-02-27,138.02,139.25,137.09,138.88
GOOGL,2024-02-28,137.9,138.01,135.41,136.38
GOOGL,2024-02-29,137.28,138.86,136.4,138.46
GOOGL,2024-03-01,138.43,138.87,136.92,137.14
GOOGL,2024-03-04,135.66,135.66,131.91,133.35
GOOGL,2024-03-05,131.88,133.24,130.665,132.67
GOOGL,2024-03-06,133.12,133.58,130.85,131.4
GOOGL,2024-03-07,132.795,134.94,131.61,134.38
GOOGL,2024-03-08,134.21,138.085,134.0,135.41
GOOGL,2024-03-11,136.13,139.095,136.13,137.67
GOOGL,2024-03-12,137.03,139.375,137.03,138.5
GOOGL,2024-03-13,139.0,141.09,138.99,139.79
GOOGL,2024-03-14,141.19,143.585,140.455,143.1
GOOGL,2024-03-15,142.5,143.18,140.03,141.18
GOOGL,2024-03-18,148.61,152.15,147.17,147.68
GOOGL,2024-03-19,148.16,148.791,146.08,147.03
GOOGL,2024-03-20,148.0,148.86,146.735,148.74
GOOGL,2024-03-21,149.47,150.37,146.9,147.6
GOOGL,2024-03-22,149.12,151.58,148.98,150.77
GOOGL,2024-03-25,149.94,150.375,147.82,150.07
GOOGL,2024-03-26,150.22,152.256,149.98,150.67
GOOGL,2024-03-27,151.18,151.635,148.9,150.87
GOOGL,2024-03-28,150.85,151.43,150.17,150.93
GOOGL,2024-04-01,150.69,155.74,150.61,155.49
GOOGL,2024-04-02,153.5,154.7,152.15,154.56
GOOGL,2024-04-03,153.6,155.08,152.73,154.92
GOOGL,2024-04-04,153.5,154.77,150.45,150.53
GOOGL,2024-04-05,150.03,153.42,149.6,152.5
GOOGL,2024-04-08,152.78,155.27,152.61,154.85
GOOGL,2024-04-09,156.085,158.56,155.19,156.6
GOOGL,2024-04-10,156.21,156.61,154.68,156.14
GOOGL,2024-04-11,156.91,159.68,156.46,159.41
GOOGL,2024-04-12,157.96,160.223,157.14,157.73
GOOGL,2024-04-15,158.86,159.24,154.59,154.86
GOOGL,2024-04-16,154.19,155.65,153.43,154.4
GOOGL,2024-04-17,155.62,157.08,154.58,155.47
GOOGL,2024-04-18,155.34,156.94,154.62,156.01
GOOGL,2024-04-19,156.2,156.36,152.3,154.11
GOOGL,2024-04-22,154.31,157.64,154.06,156.28
GOOGL,2024-04-23,156.96,158.97,156.28,158.26
GOOGL,2024-04-24,157.49,159.565,157.165,159.13
GOOGL,2024-04-25,151.33,156.49,150.87,156.0
GOOGL,2024-04-26,174.37,174.71,169.65,171.95
GOOGL,2024-04-29,169.058,169.55,165.21,166.15
GOOGL,2024-04-30,165.612,168.1,162.6,162.78
GOOGL,2024-05-01,164.3,167.12,163.09,163.86
GOOGL,2024-05-02,164.785,166.73,163.89,166.62
GOOGL,2024-05-03,167.56,167.96,163.05,167.24
GOOGL,2024-05-06,167.46,168.14,166.03,168.1
GOOGL,2024-05-07,168.5,171.76,168.39,171.25
GOOGL,2024-05-08,169.0,170.15,168.735,169.38
GOOGL,2024-05-09,169.39,170.69,168.18,169.96
GOOGL,2024-05-10,168.025,169.85,166.19,168.65
GOOGL,2024-05-13,164.26,169.28,164.0,169.14
GOOGL,2024-05-14,169.77,171.25,168.8,170.34
GOOGL,2024-05-15,170.63,172.65,170.51,172.51
GOOGL,2024-05-16,173.29,175.115,172.69,174.18
GOOGL,2024-05-17,174.18,176.265,173.69,176.06
GOOGL,2024-05-20,176.192,178.77,176.08,176.92
GOOGL,2024-05-21,176.9,178.15,175.81,177.85
GOOGL,2024-05-22,176.644,177.15,175.21,176.38
GOOGL,2024-05-23,177.07,178.25,172.95,173.55
GOOGL,2024-05-24,174.98,175.77,173.65,174.99
GOOGL,2024-05-28,174.45,177.27,174.365,176.4
GOOGL,2024-05-29,175.43,176.836,174.72,175.9
GOOGL,2024-05-30,175.2,175.22,171.79,172.11
GOOGL,2024-05-31,171.86,173.06,169.44,172.5
GOOGL,2024-06-03,172.54,174.525,171.16,173.17
GOOGL,2024-06-04,173.28,173.845,171.89,173.79
GOOGL,2024-06-05,175.2,176.645,173.934,175.41
GOOGL,2024-06-06,175.895,177.15,175.75,176.73
GOOGL,2024-06-07,177.05,177.87,174.3,174.46
GOOGL,2024-06-10,174.97,177.06,172.76,175.05
GOOGL,2024-06-11,176.22,176.84,173.77,176.62
GOOGL,2024-06-12,178.25,180.41,176.11,177.79
GOOGL,2024-06-13,176.11,176.74,174.88,175.06
GOOGL,2024-06-14,174.22,177.062,174.15,176.79
GOOGL,2024-06-17,175.46,178.36,174.81,177.24
GOOGL,2024-06-18,177.14,177.385,174.104,175.09
GOOGL,2024-06-20,175.37,177.29,174.99,176.33
GOOGL,2024-06-21,177.0,180.85,176.61,179.51
GOOGL,2024-06-24,180.16,180.89,178.67,179.19
GOOGL,2024-06-25,179.62,184.28,179.42,183.997
GOOGL,2024-06-26,182.63,184.51,182.48,183.88
GOOGL,2024-06-27,184.18,186.05,184.02,185.41
GOOGL,2024-06-28,184.32,185.13,181.96,182.07
GOOGL,2024-07-01,183.03,183.88,181.3,182.99
GOOGL,2024-07-02,182.05,185.57,181.56,185.24
GOOGL,2024-07-03,184.85,186.09,184.0,185.82
GOOGL,2024-07-05,185.855,190.86,185.8,190.6
GOOGL,2024-07-08,189.895,190.17,187.78,189.03
GOOGL,2024-07-09,190.31,191.33,188.72,188.98
GOOGL,2024-07-10,189.15,191.75,189.03,191.18
GOOGL,2024-07-11,189.845,190.86,185.08,185.54
GOOGL,2024-07-12,185.08,187.11,184.49,185.01
GOOGL,2024-07-15,184.92,188.24,184.92,186.55
GOOGL,2024-07-16,187.36,188.68,183.374,183.89
GOOGL,2024-07-17,182.965,183.55,179.9,180.97
GOOGL,2024-07-18,181.93,182.5,176.47,177.76
GOOGL,2024-07-19,178.88,180.29,177.13,177.66
GOOGL,2024-07-22,180.59,182.7,180.23,181.67
GOOGL,2024-07-23,182.05,183.61,181.54,181.79
GOOGL,2024-07-24,173.6,176.19,171.82,172.63
GOOGL,2024-07-25,172.52,173.42,167.19,167.23
GOOGL,2024-07-26,167.15,168.09,164.078,166.99
GOOGL,2024-07-29,168.83,170.43,167.99,169.53
GOOGL,2024-07-30,170.24,171.23,168.44,170.3
GOOGL,2024-07-31,173.24,174.245,170.01,171.52
GOOGL,2024-08-01,170.25,174.05,168.88,170.74
GOOGL,2024-08-02,166.44,168.51,164.67,166.66
GOOGL,2024-08-05,155.41,164.4,154.93,159.2
GOOGL,2024-08-06,159.33,160.57,156.41,158.3
GOOGL,2024-08-07,161.25,162.98,158.47,158.91
GOOGL,2024-08-08,160.51,163.69,160.23,162.03
GOOGL,2024-08-09,160.01,163.79,159.06,163.67
GOOGL,2024-08-12,164.35,164.9,161.84,162.29
GOOGL,2024-08-13,163.41,164.73,162.97,164.16
GOOGL,2024-08-14,162.4,163.22,157.71,160.37
GOOGL,2024-08-15,160.5,161.635,159.61,161.3
GOOGL,2024-08-16,161.47,165.06,161.13,162.96
GOOGL,2024-08-19,165.28,166.69,164.26,166.67
GOOGL,2024-08-20,166.9,168.64,166.84,167.195
GOOGL,2024-08-21,165.15,166.85,164.67,165.85
GOOGL,2024-08-22,167.26,167.59,163.31,163.82
GOOGL,2024-08-23,164.72,166.18,163.83,165.62
GOOGL,2024-08-26,166.38,167.55,164.455,166.16
GOOGL,2024-08-27,165.835,166.443,164.46,164.68
GOOGL,2024-08-28,165.035,165.6,161.528,162.85
GOOGL,2024-08-29,164.31,165.97,160.25,161.78
GOOGL,2024-08-30,162.56,163.66,161.693,163.31
GOOGL,2024-09-03,161.72,161.74,156.48,157.39
GOOGL,2024-09-04,156.655,158.96,155.962,156.45
GOOGL,2024-09-05,156.3,159.45,155.98,157.28
GOOGL,2024-09-06,157.3,157.83,150.55,150.85
GOOGL,2024-09-09,152.47,153.4,147.215,148.71
GOOGL,2024-09-10,150.45,151.27,148.34,148.66
GOOGL,2024-09-11,149.92,151.5,147.52,151.31
GOOGL,2024-09-12,153.73,154.82,152.65,154.695
GOOGL,2024-09-13,155.43,158.38,155.21,157.46
GOOGL,2024-09-16,157.31,158.25,156.6,158.06
GOOGL,2024-09-17,159.02,160.55,158.375,159.32
GOOGL,2024-09-18,159.86,160.5,158.595,159.79
GOOGL,2024-09-19,163.71,163.79,161.34,162.14
GOOGL,2024-09-20,163.5,163.73,162.06,163.54
GOOGL,2024-09-23,164.35,165.49,161.67,161.835
GOOGL,2024-09-24,163.03,163.216,160.73,162.32
GOOGL,2024-09-25,161.47,162.81,161.3,161.49
GOOGL,2024-09-26,163.64,164.08,162.28,162.75
GOOGL,2024-09-27,162.81,165.7,162.626,163.95
GOOGL,2024-09-30,163.32,166.15,163.26,165.83
GOOGL,2024-10-01,167.685,169.16,164.58,167.02
GOOGL,2024-10-02,166.42,167.52,164.73,165.86
GOOGL,2024-10-03,164.41,166.64,163.923,165.87
GOOGL,2024-10-04,168.06,168.23,165.48,167.06
GOOGL,2024-10-07,167.72,168.48,162.75,163.03
GOOGL,2024-10-08,163.94,164.725,162.87,164.38
GOOGL,2024-10-09,163.39,164.84,159.74,161.85
GOOGL,2024-10-10,160.87,163.07,160.395,162.08
GOOGL,2024-10-11,162.13,163.9,161.24,163.24
GOOGL,2024-10-14,163.64,166.22,163.4,164.95
GOOGL,2024-10-15,165.785,167.68,164.625,165.46
GOOGL,2024-10-16,164.53,165.8,163.74,165.16
GOOGL,2024-10-17,165.73,166.37,162.76,162.93
GOOGL,2024-10-18,163.19,164.71,163.08,163.42
GOOGL,2024-10-21,162.95,164.5,162.62,164.09
GOOGL,2024-10-22,162.98,165.77,162.98,165.14
GOOGL,2024-10-23,164.76,165.82,161.925,162.78
GOOGL,2024-10-24,162.83,163.33,161.01,162.72
GOOGL,2024-10-25,163.67,165.59,163.42,165.27
GOOGL,2024-10-28,168.75,168.75,163.95,166.72
GOOGL,2024-10-29,167.73,170.38,167.09,169.68
GOOGL,2024-10-30,180.68,182.02,174.06,174.52
GOOGL,2024-10-31,173.13,176.82,171.0,171.02
GOOGL,2024-11-01,170.07,172.32,168.88,171.29
GOOGL,2024-11-04,169.93,170.73,168.011,169.25
GOOGL,2024-11-05,169.43,170.53,168.87,169.74
GOOGL,2024-11-06,173.785,176.94,173.53,176.51
GOOGL,2024-11-07,177.41,181.08,177.19,180.73
GOOGL,2024-11-08,180.645,180.9,178.08,178.35
GOOGL,2024-11-11,178.58,180.545,178.47,180.36
GOOGL,2024-11-12,179.82,182.49,179.39,181.59
GOOGL,2024-11-13,180.46,180.96,178.54,178.94
GOOGL,2024-11-14,178.28,178.82,174.322,175.58
GOOGL,2024-11-15,173.73,174.14,171.22,172.49
GOOGL,2024-11-18,173.42,175.438,172.9,175.3
GOOGL,2024-11-19,173.72,178.87,173.56,178.12
GOOGL,2024-11-20,177.34,177.675,173.78,175.98
GOOGL,2024-11-21,173.9,174.13,163.7,167.63
GOOGL,2024-11-22,165.85,166.46,163.9,164.76
GOOGL,2024-11-25,166.09,168.63,165.607,167.65
GOOGL,2024-11-26,167.63,169.82,167.58,169.12
GOOGL,2024-11-27,169.0,169.483,168.02,169.23
GOOGL,2024-11-29,168.5,169.43,167.16,168.95
GOOGL,2024-12-02,168.765,172.075,168.57,171.49
GOOGL,2024-12-03,171.49,172.68,170.85,171.34
GOOGL,2024-12-04,171.145,174.91,171.135,174.37
GOOGL,2024-12-05,175.36,176.06,172.33,172.64
GOOGL,2024-12-06,172.03,175.08,171.86,174.71
GOOGL,2024-12-09,173.96,176.26,173.65,175.37
GOOGL,2025-01-27,192.41,196.88,190.73,191.81
GOOGL,2025-01-28,192.745,195.48,190.68,195.3
GOOGL,2025-01-29,195.555,196.785,193.43,195.41
GOOGL,2025-01-30,198.0,201.4,197.67,200.87
GOOGL,2025-01-31,202.0,205.48,201.8,204.02
GOOGL,2025-02-03,200.69,203.75,200.1,201.23
GOOGL,2025-02-04,203.39,207.05,202.81,206.38
GOOGL,2025-02-05,191.07,192.75,188.03,191.33
GOOGL,2025-02-06,189.5,192.1,188.72,191.6
GOOGL,2025-02-07,191.05,191.18,183.24,185.34
GOOGL,2025-02-10,187.35,188.2,185.86,186.47
GOOGL,2025-02-11,185.03,186.94,184.28,185.32
GOOGL,2025-02-12,183.22,185.11,181.83,183.61
GOOGL,2025-02-13,184.32,186.28,183.14,186.14
GOOGL,2025-02-14,185.055,186.4,184.32,185.23
GOOGL,2025-02-18,185.6,185.96,181.74,183.77
GOOGL,2025-02-19,184.07,185.46,183.59,185.27
GOOGL,2025-02-20,184.8,185.31,182.72,184.56
GOOGL,2025-02-21,185.15,185.34,179.08,179.66
GOOGL,2025-02-24,182.05,183.12,178.885,179.32
GOOGL,2025-02-25,178.04,178.54,174.694,175.46
GOOGL,2025-02-26,175.07,176.08,171.581,172.73
GOOGL,2025-02-27,173.99,174.49,167.94,168.5
GOOGL,2025-02-28,168.68,170.61,166.77,170.25
GOOGL,2025-03-03,171.925,173.24,165.93,167.01
GOOGL,2025-03-04,166.29,173.295,165.8,170.93
GOOGL,2025-03-05,170.52,173.78,169.06,173.01
GOOGL,2025-03-06,170.53,174.81,170.53,172.38
GOOGL,2025-03-07,171.272,174.97,170.27,173.83
GOOGL,2025-03-10,168.26,168.46,163.69,165.88
GOOGL,2025-03-11,164.91,166.72,161.37,164.04
GOOGL,2025-03-12,166.58,167.64,163.56,167.11
GOOGL,2025-03-13,166.0,166.12,162.11,162.76
GOOGL,2025-03-14,163.27,166.49,162.45,165.44
GOOGL,2025-03-17,165.03,166.3,163.67,164.22
GOOGL,2025-03-18,163.675,164.25,156.72,160.67
GOOGL,2025-03-19,161.76,165.87,161.0,163.89
GOOGL,2025-03-20,161.57,164.89,160.96,162.8
GOOGL,2025-03-21,161.205,164.24,160.97,163.99
GOOGL,2025-03-24,167.065,168.32,165.14,167.582
GOOGL,2025-03-25,168.98,170.63,168.57,170.56
GOOGL,2025-03-26,169.0,169.6,164.84,165.06
GOOGL,2025-03-27,164.63,165.38,162.0,162.24
GOOGL,2025-03-28,160.49,161.82,153.63,154.33
GOOGL,2025-03-31,153.11,155.54,150.662,154.54
GOOGL,2025-04-01,153.62,158.1,153.62,157.07
GOOGL,2025-04-02,155.15,158.405,154.71,157.04
GOOGL,2025-04-03,150.97,152.78,150.39,150.72
GOOGL,2025-04-04,148.09,151.05,145.38,145.6
GOOGL,2025-04-07,141.5,152.8,140.72,146.75
GOOGL,2025-04-08,151.22,152.23,143.03,144.7
GOOGL,2025-04-09,144.415,159.55,143.91,158.56
GOOGL,2025-04-10,156.54,157.72,149.96,152.81
GOOGL,2025-04-11,152.94,157.67,152.94,157.033
GOOGL,2025-04-14,160.02,161.72,157.56,159.07
GOOGL,2025-04-15,159.125,159.47,155.21,156.31
GOOGL,2025-04-16,153.1,155.89,151.51,153.34
GOOGL,2025-04-17,154.29,154.68,148.5,151.22
GOOGL,2025-04-21,148.88,148.945,146.1,147.67
GOOGL,2025-04-22,148.89,152.19,148.54,151.47
GOOGL,2025-04-23,155.61,157.525,153.81,155.25
GOOGL,2025-04-24,156.15,159.59,155.79,159.033
GOOGL,2025-04-25,165.07,166.1,161.04,161.96
GOOGL,2025-04-28,162.425,163.15,158.6,160.61
GOOGL,2025-04-29,160.325,160.74,157.56,160.16
GOOGL,2025-04-30,157.8,159.27,155.4,158.8
GOOGL,2025-05-01,160.45,161.95,158.91,161.3
GOOGL,2025-05-02,163.405,164.97,161.88,164.03
GOOGL,2025-05-05,163.0,165.39,162.72,164.21
GOOGL,2025-05-06,162.17,164.8,161.19,163.23
GOOGL,2025-05-07,164.08,165.0,147.84,151.38
GOOGL,2025-05-08,155.0,155.93,152.9,154.28
GOOGL,2025-05-09,154.17,155.035,152.23,152.75
GOOGL,2025-05-12,157.485,159.1,156.25,158.448
GOOGL,2025-05-13,158.79,160.57,156.16,159.53
GOOGL,2025-05-14,159.96,167.0,159.61,165.37
GOOGL,2025-05-15,165.93,166.205,162.373,163.93
GOOGL,2025-05-16,167.725,169.25,165.64,166.152
GOOGL,2025-05-19,164.51,166.64,164.22,166.54
GOOGL,2025-05-20,166.43,168.5,162.9,163.98
GOOGL,2025-05-21,163.69,173.14,163.65,168.56
GOOGL,2025-05-22,171.85,176.77,170.71,170.87
GOOGL,2025-05-23,169.23,169.96,167.89,168.47
GOOGL,2025-05-27,170.16,173.17,170.0,172.9
GOOGL,2025-05-28,173.16,175.265,171.911,172.36
GOOGL,2025-05-29,174.0,174.419,170.63,171.86
GOOGL,2025-05-30,171.35,172.205,167.44,171.61
GOOGL,2025-06-02,167.84,169.87,167.39,169.03
GOOGL,2025-06-03,167.49,168.475,165.28,166.18
GOOGL,2025-06-04,166.735,168.215,166.36,168.05
GOOGL,2025-06-05,170.34,170.93,167.59,168.22
GOOGL,2025-06-06,170.83,174.5,170.83,173.68
GOOGL,2025-06-09,174.54,176.47,174.373,176.06
GOOGL,2025-06-10,176.2,181.105,174.91,178.619
GOOGL,2025-06-11,179.77,180.37,176.75,177.35
GOOGL,2025-06-12,176.18,176.72,174.745,175.7
GOOGL,2025-06-13,172.44,177.13,172.385,174.67
GOOGL,2025-06-16,174.73,176.94,174.65,176.77
GOOGL,2025-06-17,175.7,177.365,174.58,175.95
GOOGL,2025-06-18,176.01,176.56,173.2,173.32
GOOGL,2025-06-20,173.945,174.34,165.46,166.64
GOOGL,2025-06-23,166.27,167.34,162.0,165.19
GOOGL,2025-06-24,166.92,168.22,166.13,166.77
GOOGL,2025-06-25,167.63,172.36,167.55,170.68
GOOGL,2025-06-26,172.43,173.69,169.94,173.54
GOOGL,2025-06-27,173.54,178.68,171.73,178.535
GOOGL,2025-06-30,180.78,181.23,174.58,176.2
GOOGL,2025-07-01,175.735,176.08,173.53,175.87
GOOGL,2025-07-02,175.54,178.86,175.07,178.62
GOOGL,2025-07-03,178.5,179.67,177.07,179.53
GOOGL,2025-07-07,179.06,179.297,175.685,176.79
GOOGL,2025-07-08,177.85,177.95,172.81,174.36
GOOGL,2025-07-09,175.25,179.44,172.77,176.601
GOOGL,2025-07-10,175.63,178.429,174.38,177.62
GOOGL,2025-07-11,180.25,181.43,180.19,180.19
GOOGL,2025-07-14,181.01,183.67,179.68,181.56
GOOGL,2025-07-15,182.81,184.22,181.6,182.0
GOOGL,2025-07-16,183.235,184.327,182.03,182.97
GOOGL,2025-07-17,182.14,184.06,180.48,183.58
GOOGL,2025-07-18,185.4,186.42,183.71,185.06
GOOGL,2025-07-21,186.25,190.285,186.15,190.1
GOOGL,2025-07-22,191.495,191.645,187.46,191.34
GOOGL,2025-07-23,191.5,192.53,189.18,190.23
GOOGL,2025-07-24,197.03,197.95,191.0,192.181
GOOGL,2025-07-25,191.98,194.33,191.26,193.18
GOOGL,2025-07-28,193.65,194.05,190.84,192.58
GOOGL,2025-07-29,192.43,195.92,192.08,195.75
GOOGL,2025-07-30,195.6,197.6,194.685,196.53
GOOGL,2025-07-31,195.71,195.99,191.09,191.94
GOOGL,2025-08-01,189.025,190.83,187.82,189.07
